配偶,pei4 ou3,consort; mate; spouse
配套,pei4 tao4,to form a complete set; coherent
盆,pen2,"basin; flower pot; unit of volume equal to 12 斗 and 8 升, approx 128 liters; CL:個|个[ge4]"
盆地,pen2 di4,basin (low-lying geographical feature); depression
烹饪,peng1 ren4,cooking; culinary arts
朋友,peng2 you5,"friend; CL:個|个[ge4],位[wei4]"
捧,peng3,to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter
碰见,peng4 jian4,to run into; to meet (unexpectedly); to bump into
批,pi1,"to ascertain; to act on; to criticize; to pass on; classifier for batches, lots, military flights; tier (for the ranking of universities and colleges)"
披,pi1,to drape over one's shoulders; to open; to unroll; to split open; to spread out
劈,pi1,"to hack; to chop; to split open; see 噼啪|劈啪, onomat. for crack, slap, clap, clatter etc"
批发,pi1 fa1,wholesale; bulk trade; distribution
批判,pi1 pan4,criticize; CL:個|个[ge4]
批评,pi1 ping2,to criticize; criticism; CL:個|个[ge4]
批准,pi1 zhun3,to approve; to ratify
疲惫,pi2 bei4,beaten; exhausted; tired
皮肤,pi2 fu1,skin; CL:種|种[zhong3]
皮革,pi2 ge2,leather; CL:張|张[zhang1]
啤酒,pi2 jiu3,"beer; CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]"
疲倦,pi2 juan4,to tire; tired
疲劳,pi2 lao2,fatigue; wearily; weariness; weary
脾气,pi2 qi5,temperament; disposition; temper; CL:個|个[ge4]
皮鞋,pi2 xie2,leather shoes
匹,pi3,"ordinary person; classifier for horses, mules etc; classifier for cloth: bolt"
屁股,pi4 gu5,buttocks; bottom; ass
譬如,pi4 ru2,for example; for instance; such as
篇,pian1,"sheet; piece of writing; bound set of bamboo slips used for record keeping (old); classifier for written items: chapter, article"
偏差,pian1 cha1,bias; deviation
偏见,pian1 jian4,prejudice
偏僻,pian1 pi4,remote; desolate; far from the city
偏偏,pian1 pian1,(indicates that sth turns out just the opposite of what one would expect or what would be normal); unfortunately; against expectations
便宜,pian2 yi5,small advantages; to let sb off lightly; cheap; inexpensive
片,pian4,"thin piece; flake; a slice; film; TV play; to slice; to carve thin; partial; incomplete; one-sided; classifier for slices, tablets, tract of land, area of water; classifier for CDs, movies, DVDs etc; used with numeral 一[yi1]: classifier for scenario, scene, feeling, atmosphere, sound etc"
骗,pian4,to cheat; to swindle; to deceive; to fool; to hoodwink; to trick
片段,pian4 duan4,fragment (of speech etc); extract (from book etc); episode (of story etc)
片刻,pian4 ke4,short period of time; a moment
片面,pian4 mian4,unilateral; one-sided
飘,piao1,to float
漂浮,piao1 fu2,"to float; to hover; to drift (also fig., to lead a wandering life); to rove; showy; superficial"
飘扬,piao1 yang2,wave; flutter; fly
票,piao4,ticket; ballot; bank note; CL:張|张[zhang1]; person held for ransom; amateur performance of Chinese opera; classifier for shipments and business transactions (topolect)
漂亮,piao4 liang5,pretty; beautiful
拼搏,pin1 bo2,to struggle; to wrestle
拼命,pin1 ming4,to do one's utmost; with all one's might; at all costs; (to work or fight) as if one's life depends on it
频道,pin2 dao4,frequency; (television) channel
贫乏,pin2 fa2,lack; incomplete
频繁,pin2 fan2,frequently; often
贫困,pin2 kun4,impoverished; poverty
频率,pin2 lv4,frequency
品尝,pin3 chang2,to taste a small amount; to sample
品德,pin3 de2,moral character
品行,pin3 xing2,behavior; moral conduct
品质,pin3 zhi4,quality
品种,pin3 zhong3,breed; variety; CL:個|个[ge4]
乒乓球,ping1 pang1 qiu2,table tennis; ping-pong; ping pong; table tennis ball; CL:個|个[ge4]
凭,ping2,"to lean against; to rely on; on the basis of; no matter (how, what etc); proof"
平,ping2,flat; level; equal; to tie (make the same score); to draw (score); calm; peaceful; see also 平聲|平声[ping2 sheng1]
平常,ping2 chang2,ordinary; common; usually; ordinarily
平等,ping2 deng3,equal; equality
平凡,ping2 fan2,commonplace; ordinary; mediocre
平方,ping2 fang1,"square (as in square foot, square mile, square root)"
评估,ping2 gu1,to evaluate; to assess; assessment; evaluation
苹果,ping2 guo3,"apple; CL:個|个[ge4],顆|颗[ke1]"
平衡,ping2 heng2,balance; equilibrium
评价,ping2 jia4,to evaluate; to assess
平静,ping2 jing4,tranquil; undisturbed; serene
平均,ping2 jun1,average
评论,ping2 lun4,to comment on; to discuss; comment; commentary; CL: 篇[pian1]
平面,ping2 mian4,plane (flat surface); print media
平时,ping2 shi2,in normal times; in peacetime
平坦,ping2 tan3,level; even; smooth; flat
平行,ping2 xing2,parallel; of equal rank; simultaneous
平原,ping2 yuan2,field; plain; CL:個|个[ge4]
屏障,ping2 zhang4,protective screen
瓶子,ping2 zi5,bottle; CL:個|个[ge4]
坡,po1,slope; CL:個|个[ge4]
泼,po1,to splash; to spill; rough and coarse; brutish
颇,po1,very; considerably
破,po4,"broken; damaged; worn out; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of"
迫不及待,po4 bu4 ji2 dai4,impatient (idiom); in a hurry; itching to get on with it
破产,po4 chan3,to go bankrupt; to become impoverished; bankruptcy
迫害,po4 hai4,to persecute; persecution
破坏,po4 huai4,destruction; damage; to wreck; to break; to destroy
破例,po4 li4,to make an exception
魄力,po4 li4,courage; daring; boldness; resolution; drive
迫切,po4 qie4,urgent; pressing
扑,pu1,to assault; to pounce; to rush at sth; to throw oneself on
铺,pu1,to spread; to extend; to pave; to lay
葡萄,pu2 tao5,grape
普遍,pu3 bian4,universal; general; widespread; common
普及,pu3 ji2,popular; to popularize; universal; ubiquitous; pervasive
朴实,pu3 shi2,plain; simple; guileless; down-to-earth; sincere and honest
朴素,pu3 su4,plain and simple; unadorned; simple living; not frivolous
普通话,pu3 tong1 hua4,Mandarin (common language); Putonghua (common speech of the Chinese language); ordinary speech
瀑布,pu4 bu4,waterfall
七,qi1,seven; 7
期待,qi1 dai4,to look forward to; to await; expectation
欺负,qi1 fu5,to bully
期间,qi1 jian1,period of time; time; time period; period; CL:個|个[ge4]
凄凉,qi1 liang2,desolate
欺骗,qi1 pian4,to deceive; to cheat
期望,qi1 wang4,hope; expectation
期限,qi1 xian4,time limit; deadline; allotted time
妻子,qi1 zi5,wife; CL:個|个[ge4]
骑,qi2,to ride (an animal or bike); to sit astride
其次,qi2 ci4,next; secondly
奇怪,qi2 guai4,strange; odd
奇迹,qi2 ji4,miracle; miraculous; wonder; marvel
奇妙,qi2 miao4,fantastic; wonderful
旗袍,qi2 pao2,Chinese-style dress; cheongsam
齐全,qi2 quan2,complete
其实,qi2 shi2,"actually, in fact, really"
歧视,qi2 shi4,to discriminate against; discrimination
其他,qi2 ta1,other; the others; else; other than (that person); in addition to the person mentioned above
齐心协力,qi2 xin1 xie2 li4,to work with a common purpose (idiom); to make concerted efforts; to pull together; to work as one
其余,qi2 yu2,the rest; the others; remaining; remainder; apart from them
旗帜,qi2 zhi4,ensign; flag
其中,qi2 zhong1,among; in; included among these
起草,qi3 cao3,draft (a bill); draw up (plans)
启程,qi3 cheng2,to set out on a journey
起初,qi3 chu1,originally; at first; at the outset
起床,qi3 chuang2,to get up
启发,qi3 fa1,to enlighten; to explain and arouse interest; to inspire; inspiration; heuristic (attributively); to teach; CL:個|个[ge4]
起飞,qi3 fei1,to take off (in an airplane)
起伏,qi3 fu2,to move up and down; to undulate; ups and downs
乞丐,qi3 gai4,beggar
起哄,qi3 hong4,to heckle; rowdy jeering; to create a disturbance
起来,qi3 lai2,beginning or continuing an action; upward movement; stand up
起码,qi3 ma3,at the minimum; at the very least
启示,qi3 shi4,enlightenment; revelation; apocalypse
启事,qi3 shi4,"announcement (written, on billboard, letter, newspaper or website); to post information; a notice"
企图,qi3 tu2,attempt; CL:種|种[zhong3]
企业,qi3 ye4,company; firm; enterprise; corporation; CL:家[jia1]
起义,qi3 yi4,uprising; insurrection; revolt
岂有此理,qi3 you3 ci3 li3,how can this be so? (idiom); preposterous; ridiculous; absurd
起源,qi3 yuan2,origin; to originate; to come from
器材,qi4 cai2,equipment; material
气氛,qi4 fen1,atmosphere; mood
气概,qi4 gai4,lofty quality; mettle; spirit
气功,qi4 gong1,"qigong, a system of deep breathing exercises"
器官,qi4 guan1,organ (part of body tissue); apparatus
气候,qi4 hou4,climate; atmosphere; situation; CL:種|种[zhong3]
迄今为止,qi4 jin1 wei2 zhi3,so far; up to now; still (not)
气魄,qi4 po4,spirit; boldness; positive outlook; imposing attitude
气色,qi4 se4,complexion
气势,qi4 shi4,momentum; manner; energy; look of great force or imposing manner; powerful
气味,qi4 wei4,odor; scent
气象,qi4 xiang4,meteorological feature; CL:個|个[ge4]; meteorology; atmosphere or scene
气压,qi4 ya1,atmospheric pressure; barometric pressure
汽油,qi4 you2,gas; gasoline; CL:升[sheng1]
掐,qia1,to pick (flowers); to pinch; to clutch; (slang) to fight
恰当,qia4 dang4,appropriate; suitable
恰到好处,qia4 dao4 hao3 chu4,it's just perfect; it's just right
恰巧,qia4 qiao3,fortunately; unexpectedly; by coincidence
洽谈,qia4 tan2,to discuss
千,qian1,thousand
牵,qian1,to pull (an animal on a tether); to lead along; to hold hands
铅笔,qian1 bi3,"(lead) pencil; CL:支[zhi1],枝[zhi1],桿|杆[gan3]"
牵扯,qian1 che3,to involve; to implicate
签订,qian1 ding4,to agree to and sign (a treaty etc)
千方百计,qian1 fang1 bai3 ji4,"lit. thousand ways, a hundred plans (idiom); by every possible means"
迁就,qian1 jiu4,to yield; to adapt to; to accommodate to (sth)
签署,qian1 shu3,to sign (an agreement)
千万,qian1 wan4,ten million; countless; many; one must by all means
迁徙,qian1 xi3,to migrate; to move
谦虚,qian1 xu1,modest; self-effacing; to make modest remarks
谦逊,qian1 xun4,humble; humility; modesty
签证,qian1 zheng4,visa; certificate; to certify; CL:個|个[ge4]
牵制,qian1 zhi4,to control; to curb; to restrict; to impede; to pin down (enemy troops)
签字,qian1 zi4,to sign (a signature)
钱,qian2,coin; money; CL:筆|笔[bi3]
前景,qian2 jing3,foreground; vista; (future) prospects; perspective
潜力,qian2 li4,potential; capacity
前面,qian2 mian4,ahead; in front; preceding; above
潜水,qian2 shui3,to dive; to go under water; lurker (Internet slang for sb who reads forum posts but never replies)
前提,qian2 ti2,premise; precondition; prerequisite
前途,qian2 tu2,prospects; future outlook; journey
潜移默化,qian2 yi2 mo4 hua4,imperceptible influence; to influence secretly
浅,qian3,"shallow, not deep; superficial"
谴责,qian3 ze2,to denounce; to condemn; to criticize; condemnation; criticism
欠,qian4,deficient; owe; to lack; yawn
枪,qiang1,"gun; firearm; rifle; spear; CL:支[zhi1],把[ba3]"
抢劫,qiang1 jie2,to rob; looting
墙,qiang2,"wall; CL:面[mian4],堵[du3]"
强调,qiang2 diao4,to emphasize (a statement); to stress
强烈,qiang2 lie4,intense; (violently) strong
强制,qiang2 zhi4,to enforce; enforcement; forcibly; compulsory
抢,qiang3,fight over; to rush; to scramble; to grab; to rob; to snatch
抢救,qiang3 jiu4,rescue
强迫,qiang3 po4,to compel; to force
敲,qiao1,extort; knock; to strike; to knock (at a door); to hit
悄悄,qiao1 qiao1,quietly; secretly; stealthily
桥,qiao2,bridge; CL:座[zuo4]
瞧,qiao2,look at
桥梁,qiao2 liang2,bridge; fig. connection between two areas
巧克力,qiao3 ke4 li4,chocolate (loanword); CL:塊|块[kuai4]
巧妙,qiao3 miao4,ingenious; clever
翘,qiao4,to raise
切,qie1,to cut; to slice; tangent (math)
锲而不舍,qie4 er2 bu4 she3,to chip away at a task and not abandon it (idiom); to chisel away at sth; to persevere; unflagging efforts
切实,qie4 shi2,feasible; earnestly; conscientiously; realistic; practical
亲爱,qin1 ai4,Dear or beloved (way of starting a letter)
侵犯,qin1 fan4,to infringe on; to encroach on; to violate
侵略,qin1 lve4,invasion; encroachment
钦佩,qin1 pei4,to admire; to look up to; to respect sb greatly
亲戚,qin1 qi5,"a relative (i.e. family relation); CL:門|门[men2],個|个[ge4],位[wei4]"
亲切,qin1 qie4,amiable; friendliness; gracious; hospitality; intimate; cordial; kind; close and dear; familiar
亲热,qin1 re4,affectionate; intimate; warm-hearted
亲身,qin1 shen1,personal; oneself
亲自,qin1 zi4,personally
勤奋,qin2 fen4,hardworking; diligent
勤俭,qin2 jian3,hardworking and frugal
勤恳,qin2 ken3,diligent and attentive; assiduous; sincere
勤劳,qin2 lao2,hardworking; industrious; diligent
青,qing1,nature's color; green or blue; greenish black; youth; young (of people); abbr. for Qinghai province 青海
氢,qing1,hydrogen (chemistry)
轻,qing1,light; easy; gentle; soft; reckless; unimportant; frivolous; small in number; unstressed; neutral
清澈,qing1 che4,clear; limpid
清晨,qing1 chen2,early morning
清除,qing1 chu2,eliminate; get rid of
清楚,qing1 chu5,clear; clearly understood; distinct
青春,qing1 chun1,youth; youthfulness
清淡,qing1 dan4,"light (of food, not greasy or strongly flavored); insipid; slack (sales)"
轻而易举,qing1 er2 yi4 ju3,easy; with no difficulty
清洁,qing1 jie2,clean; purity
清理,qing1 li3,clear; to put in order; to check up
青少年,qing1 shao4 nian2,an adolescent; a youth; young person; teenage; teenager
轻视,qing1 shi4,contempt; contemptuous; to despise; to scorn; scornful
轻松,qing1 song1,gentle; relaxed
倾听,qing1 ting1,to listen attentively
清晰,qing1 xi1,clear; distinct
倾向,qing1 xiang4,trend; tendency; orientation
倾斜,qing1 xie2,to incline; to lean; to slant; to slope; to tilt
清醒,qing1 xing3,clear-headed; sober; awake
清真,qing1 zhen1,Islamic; Muslim; halal (of food); clean; pure
晴,qing2,clear; fine (weather)
情报,qing2 bao4,(spy) intelligence; information-gathering
情节,qing2 jie2,plot; circumstances
情景,qing2 jing3,scene; sight; circumstances; CL:個|个[ge4]
情况,qing2 kuang4,"circumstances; state of affairs; situation; CL:個|个[ge4],種|种[zhong3]"
晴朗,qing2 lang3,sunny and cloudless
情理,qing2 li3,reason; sense
情形,qing2 xing2,circumstances; situation; CL:個|个[ge4]
情绪,qing2 xu4,feeling; sentiment; CL:種|种[zhong3]
请,qing3,to ask; to invite; please (do sth); to treat (to a meal etc); to request
请假,qing3 jia4,ask for time off
请柬,qing3 jian3,invitation card; written invitation
请教,qing3 jiao4,consult
请客,qing3 ke4,give a dinner party; entertain guests; invite to dinner
请求,qing3 qiu2,request; CL:個|个[ge4]
请示,qing3 shi4,ask for instructions
请帖,qing3 tie3,invitation card; written invitation
庆祝,qing4 zhu4,celebrate
穷,qiong2,exhausted; poor
秋,qiu1,autumn; fall; harvest time; a swing; surname Qiu
丘陵,qiu1 ling2,hills
球迷,qiu2 mi2,soccer fan; crazy about ball sports; CL:個|个[ge4]
区别,qu1 bie2,difference; to distinguish; to discriminate; to make a distinction; CL:個|个[ge4]
区分,qu1 fen1,to differentiate; to find differing aspects
屈服,qu1 fu2,to surrender; to yield
趋势,qu1 shi4,trend; tendency
区域,qu1 yu4,area; region; district
曲折,qu1 zhe2,complicated; winding
驱逐,qu1 zhu2,to expel; to deport; banishment
渠道,qu2 dao4,irrigation ditch; medium or channel of communication
取,qu3,to take; to get; to choose; to fetch
娶,qu3,take a wife; to marry (a woman)
取缔,qu3 di4,"to ban; to prohibit (publications, customs etc); to outlaw; to suppress (violators)"
取消,qu3 xiao1,to cancel; cancellation
曲子,qu3 zi5,poem for singing; tune; music; CL:支[zhi1]
去,qu4,to go; to go to (a place); to cause to go or send (sb); to remove; to get rid of; (when used either before or after a verb) to go in order to do sth; to be apart from in space or time; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation); (of a time or an event etc) just passed or elapsed
去年,qu4 nian2,last year
去世,qu4 shi4,to pass away; to die
趣味,qu4 wei4,fun; interest; delight; taste; liking; preference
圈,quan1,"circle; ring; loop; classifier for loops, orbits, laps of race etc; CL:個|个[ge4]"
圈套,quan1 tao4,trap; snare; trick
全部,quan2 bu4,whole; entire; complete
权衡,quan2 heng2,to weigh; to consider; to assess; to balance; to trade-off
全局,quan2 ju2,overall situation
权利,quan2 li4,power; right; privilege
权力,quan2 li4,(wield) power
全力以赴,quan2 li4 yi3 fu4,do at all costs; make an all-out effort
全面,quan2 mian4,all-around; comprehensive; total; overall
拳头,quan2 tou5,fist; clenched fist; competitive (product); superior quality; CL: 個|个
权威,quan2 wei1,authority; authoritative; power and prestige
权益,quan2 yi4,rights and benefits
犬,quan3,dog
劝,quan4,to advise; to urge; to try to persuade; exhort
缺点,que1 dian3,weak point; fault; shortcoming; CL:個|个[ge4]
缺乏,que1 fa2,shortage; be lacking; to be short of; to lack; scarcity
缺口,que1 kou3,nick; jag; gap; shortfall
缺少,que1 shao3,lack; shortage of; shortfall; to be short (of); to lack
缺席,que1 xi2,absence; absent
缺陷,que1 xian4,a defect; a flaw
瘸,que2,lame
却,que4,but; yet; however; while; to go back; to decline; to retreat; nevertheless; even though
确保,que4 bao3,to ensure; to guarantee
确定,que4 ding4,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box)
确立,que4 li4,to establish; to institute
确切,que4 qie4,definite; exact; precise
确认,que4 ren4,to confirm; to verify; confirmation
确实,que4 shi2,indeed; really; reliable; real; true
确信,que4 xin4,to be convinced; to be sure; to firmly believe; to be positive that; definite news
群,qun2,"group; crowd; flock, herd, pack etc"
群众,qun2 zhong4,mass; multitude; the masses
裙子,qun2 zi5,skirt; CL:條|条[tiao2]
然而,ran2 er2,however; yet; but
然后,ran2 hou4,after; then (afterwards); after that; afterwards
燃烧,ran2 shao1,combustion; flaming; kindle
染,ran3,to dye; to catch (a disease); to acquire (bad habits etc); to contaminate; to add colour washes to a painting
嚷,rang3,blurt out; to shout
让,rang4,to yield; to permit; to let sb do sth; to have sb do sth
让步,rang4 bu4,to concede; to give in; to yield; a concession
饶恕,rao2 shu4,forgiveness; spare
扰乱,rao3 luan4,to disturb; to perturb; to harass
绕,rao4,to wind; to coil (thread); to rotate around; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour; to confuse; to perplex
惹祸,re3 huo4,stirring up trouble; to invite disaster
热,re4,heat; to heat up; fervent; hot (of weather); warm up
热爱,re4 ai4,to love ardently; to adore
热泪盈眶,re4 lei4 ying2 kuang4,eyes brimming with tears of excitement (idiom); extremely moved
热烈,re4 lie4,warm (welcome etc)
热门,re4 men2,popular; hot; in vogue
热闹,re4 nao5,bustling with noise and excitement; lively
热情 ,re4 qing2,cordial; enthusiastic; passion; passionate; passionately
热心,re4 xin1,enthusiasm; zeal; zealous; zest; enthusiastic; ardent; warmhearted
人,ren2,"man; person; people; CL:個|个[ge4],位[wei4]"
人才,ren2 cai2,a person's talent; talented person; distinguished person; a talent (worth head-hunting); person's looks; an attractive woman; used interchangeably with 人材; CL:個|个[ge4]
仁慈,ren2 ci2,benevolent; charitable; kind; kindly; kindness; merciful
人道,ren2 dao4,"human sympathy; humanitarianism; humane; the ""human way"", one of the stages in the cycle of reincarnation (Buddhism); sexual intercourse"
人格,ren2 ge2,personality; integrity; dignity
人工,ren2 gong1,artificial; manpower; manual work
人家,ren2 jia5,"other; other people; him(her, them); I"
人间,ren2 jian1,man's world; the world
人口,ren2 kou3,population
人类,ren2 lei4,humanity; human race; mankind
人民币,ren2 min2 bi4,Renminbi (RMB); Chinese Yuan (CNY)
人生,ren2 sheng1,human life
人事,ren2 shi4,human affairs; ways of the world; consciousness of the world; what is humanly possible; personnel matters; sexual awareness; sexual passion; facts of life
人士,ren2 shi4,person; figure; public figure
人为,ren2 wei2,artificial; man-made; having human cause or origin; human attempt or effort
人物,ren2 wu4,"a person; a character (in a play, novel etc); a protagonist; CL:個|个[ge4]"
人性,ren2 xing4,human nature; humanity; human; the totality of human attributes
人员,ren2 yuan2,staff; crew; personnel; CL:個|个[ge4]
人质,ren2 zhi4,hostage
忍不住,ren3 bu5 zhu4,cannot help; unable to bear
忍耐,ren3 nai4,to show restraint; to repress (anger etc); to exercise patience
忍受,ren3 shou4,to bear; to endure
认定,ren4 ding4,to maintain (that sth is true); to determine (a fact); determination (of an amount); of the firm opinion; to believe firmly; to set one's mind on; to identify with
任何,ren4 he2,any; whatever; whichever; whatsoever
认可,ren4 ke3,to approve; approval; acknowledgment; OK
任命,ren4 ming4,to appoint and nominate
认识,ren4 shi5,to know; to recognize; to be familiar with; acquainted with sth; knowledge; understanding; awareness; cognition
认为,ren4 wei2,to believe; to think; to consider; to feel
任务,ren4 wu5,"mission; assignment; task; duty; role; CL:項|项[xiang4],個|个[ge4]"
任性,ren4 xing4,willful; headstrong; uninhibited
任意,ren4 yi4,arbitrary; at will; at random
认真,ren4 zhen1,conscientious; earnest; serious; to take seriously; to take to heart
任重道远,ren4 zhong4 dao4 yuan3,"a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle (cf Confucian Analects, 8.7)"
扔,reng1,to throw; to throw away
仍旧,reng2 jiu4,still (remaining); to remain (the same); yet
仍然,reng2 ran2,still; yet
日,ri4,"sun; day; date, day of the month; abbr. for 日本|日本 Japan"
日常,ri4 chang2,daily; everyday
日程,ri4 cheng2,schedule; itinerary; CL:個|个[ge4]
日记,ri4 ji4,"diary; CL:則|则[ze2],本[ben3],篇[pian1]"
日历,ri4 li4,"calendar; CL:張|张[zhang1],本[ben3]"
日期,ri4 qi1,date; CL:個|个[ge4]
日新月异,ri4 xin1 yue4 yi4,"daily renewal, monthly change (idiom); every day sees new developments; rapid progress"
日益,ri4 yi4,day by day; more and more; increasingly; more and more with each passing day
日用品,ri4 yong4 pin3,"articles for daily use; CL:件[jian4],個|个[ge4]"
融化,rong2 hua4,to melt; to thaw; to dissolve; to blend into; to combine; to fuse
溶解,rong2 jie3,dissolve; solution
容貌,rong2 mao4,one's appearance; one's aspect; looks; features
容纳,rong2 na4,to hold; to contain; to accommodate; to tolerate (different opinions)
容器,rong2 qi4,receptacle; vessel
融洽,rong2 qia4,harmonious; friendly relations; on good terms with one another
容忍,rong2 ren3,to put up with; to tolerate
荣幸,rong2 xing4,honored
容易,rong2 yi4,easy; likely; liable (to)
荣誉,rong2 yu4,honor; credit; glory; (honorable) reputation
揉,rou2,to knead; to massage; to rub
柔和,rou2 he2,gentle; soft
如果,ru2 guo3,if; in case; in the event that
如何,ru2 he2,how; what way; what
如今,ru2 jin1,nowadays; now
入口,ru4 kou3,entrance
软,ruan3,soft; flexible
软件,ruan3 jian4,(computer) software
弱,ruo4,weak; feeble; young; inferior; (following a decimal or fraction) slightly less than
弱点,ruo4 dian3,weak point; failing
若干,ruo4 gan1,a certain number or amount; how many?; how much?
撒谎,sa1 huang3,to tell lies
洒,sa3,to sprinkle; to spray; to spill; to shed
腮,sai1,cheek (esp. lower cheek); jaw; gills (of fish)
三,san1,three; 3
三角,san1 jiao3,triangle
伞,san3,umbrella; parasol; CL:把[ba3]
散文,san3 wen2,prose; essay
散步,san4 bu4,to take a walk; to go for a walk
散发,san4 fa1,distribute; emit; issue
嗓子,sang3 zi5,throat; voice; CL:把[ba3]
丧失,sang4 shi1,to lose; to forfeit
嫂子,sao3 zi5,(informal) older brother's wife; sister-in-law; CL:個|个[ge4]
色彩,se4 cai3,tint; coloring; coloration; character
森林,sen1 lin2,forest; CL:片[pian4]
杀,sha1,to kill; to murder; to fight; to weaken or reduce; to smart (topolect); to counteract; (used after a verb) extremely
刹车,sha1 che1,to brake (when driving); to stop; to switch off; to check (bad habits); a brake
沙发,sha1 fa1,"sofa; CL:條|条[tiao2],張|张[zhang1]"
沙漠,sha1 mo4,desert; CL:個|个[ge4]
沙滩,sha1 tan1,sand bar; beach; CL:片[pian4]
啥,sha2,(dialect) what
傻,sha3,foolish
筛选,shai1 xuan3,to filter
晒,shai4,"to dry in the sun; to sunbathe; to share files (loan from ""share"")"
删除,shan1 chu2,to delete; to cancel
山脉,shan1 mai4,mountain range; CL:條|条[tiao2]
闪电,shan3 dian4,lightning; CL:道[dao4]
闪烁,shan3 shuo4,flicker; twinkling
擅长,shan4 chang2,to be good at; to be expert in
善良,shan4 liang2,good and honest; kind-hearted
善于,shan4 yu2,be good at; be adept in
擅自,shan4 zi4,without permission; of one's own initiative
扇子,shan4 zi5,fan; CL:把[ba3]
商标,shang1 biao1,trademark; logo
商店,shang1 dian4,"store; shop; CL:家[jia1],個|个[ge4]"
商量,shang1 liang5,to consult; to talk over; to discuss
伤脑筋,shang1 nao3 jin1,knotty; troublesome; bothersome
商品,shang1 pin3,good; commodity; merchandise; CL:個|个[ge4]
伤心,shang1 xin1,to grieve; broken-hearted
商业,shang1 ye4,business; trade; commerce
上,shang4,on; on top; upon; first (of multiple parts); previous; last; upper; higher; above; to climb; to go into; to go up; to attend (class or university)
上班,shang4 ban1,to go to work; to be on duty; to start work; to go to the office
上当,shang4 dang4,taken in (by sb's deceit); to be fooled; to be duped
上级,shang4 ji2,higher authorities; superiors; CL:個|个[ge4]
上进心,shang4 jin4 xin1,aggressiveness; gumption; enterprising spirit
上任,shang4 ren4,take office
上网,shang4 wang3,to be on the internet; to stretch a net (in a sports game or for covering sth); to be netted (of fish)
上午,shang4 wu3,morning; CL:個|个[ge4]
上瘾,shang4 yin3,to get into a habit; to become addicted
上游,shang4 you2,upper reaches; advanced position
梢,shao1,tip of branch
捎,shao1,to bring sth to sb (news etc)
稍微,shao1 wei1,a little bit
勺子,shao2 zi5,scoop; ladle; CL:把[ba3]
少,shao3,few; little; lack
哨,shao4,a whistle; sentry
奢侈,she1 chi3,luxurious; extravagant; wasteful
蛇,she2,snake; serpent; CL:條|条[tiao2]
舌头,she2 tou5,tongue; CL:個|个[ge4]; enemy soldier captured for the purpose of extracting information
舍不得,she3 bu5 de5,to hate to do sth; to hate to part with; to begrudge
设备,she4 bei4,equipment; facilities; installations; CL:個|个[ge4]
社会,she4 hui4,society; CL:個|个[ge4]
射击,she4 ji1,to shoot; to fire (a gun)
涉及,she4 ji2,to involve; to touch upon (a topic)
设计,she4 ji4,plan; design; to design; to plan; CL:個|个[ge4]
设立,she4 li4,to set up; to establish
社区,she4 qu1,community
摄取,she4 qu3,absorb (nutrition); take a photo
设施,she4 shi1,facilities; installation
摄氏度,she4 shi4 du4,degrees centigrade
设想,she4 xiang3,to imagine; to assume; to envisage; tentative plan; to have consideration for
摄影,she4 ying3,to take a photograph; photography; to shoot (a movie)
设置,she4 zhi4,to set up; to install
谁,shei2,who; also pronounced shui2
伸,shen1,to stretch; to extend
深,shen1,"close; deep; late; profound; dark (of color, water etc)"
深奥,shen1 ao4,profound; abstruse; recondite; profoundly
申报,shen1 bao4,to report (to the authorities); to declare (to customs)
身材,shen1 cai2,stature; build (height and weight); figure
深沉,shen1 chen2,deep; extreme; dull; low pitched (sound)
身份,shen1 fen4,identity; status; capacity; dignity; position; rank
深刻,shen1 ke4,profound; deep; deep-going
深情厚谊,shen1 qing2 hou4 yi4,profound friendship
申请,shen1 qing3,to apply for sth; application (form etc); CL:份[fen4]
绅士,shen1 shi4,gentleman
身体,shen1 ti3,(human) body; health; CL:個|个[ge4]
呻吟,shen1 yin2,to moan; to groan
神话,shen2 hua4,fairy tale; mythology; myth
神经,shen2 jing1,nerve
什么,shen2 me5,what?; who?; something; anything
神秘,shen2 mi4,mysterious; mystery
神奇,shen2 qi2,magical; mystical; miraculous
神气,shen2 qi4,expression; manner; spirited; vigorous
神情,shen2 qing2,look; expression
神色,shen2 se4,expression; look
神圣,shen2 sheng4,divine; hallow; holy; sacred
神态,shen2 tai4,appearance; manner; bearing; deportment; look; expression; mien
神仙,shen2 xian1,"Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun etc; fig. lighthearted person; used in advertising: Live like an immortal! 活神仙似"
审查,shen3 cha2,to examine; to investigate; to censor out; censorship
审理,shen3 li3,to hear (a case)
审美,shen3 mei3,esthetics; appreciating the arts; taste
审判,shen3 pan4,a trial; to try sb
